id,user_id,product_id,gross_amount,discounts,transaction_date
TRX635419,SC1105092002004,5,154000.0,,2024-07-24
TRX635420,SC1105092002004,5,121500.0,,2024-06-11
TRX635421,SC1105092002004,5,114499.99999999997,30000.0,2024-04-11
TRX635422,SC1105092002004,8,47800.0,,2024-08-19
TRX635423,SC1105092002004,8,59200.0,,2024-09-17
TRX635424,SC1105092002004,8,60700.0,15700.0,2024-08-04
TRX635425,SC1105092002004,8,62300.00000000001,14300.0,2024-08-25
TRX635426,SC1105092002004,12,184700.0,,2024-01-26
TRX635427,SC1105092002004,12,140400.0,,2024-01-03
TRX635428,SC1105092002004,12,234899.99999999997,40000.0,2024-03-31
TRX635429,SC1105092002004,14,66000.0,,2024-11-13
TRX635430,SC1105092002004,14,29100.0,,2024-07-24
TRX635431,SC1105092002004,14,54900.0,30000.0,2024-06-23
TRX635432,SC1105092002004,15,13500.0,,2024-07-11
TRX635433,SC1105092002004,15,17600.0,,2024-08-09
TRX635434,SC1105092002004,15,17700.0,,2024-07-20
TRX635435,SC1105092002004,15,1199.999999999991,,2024-06-28
TRX635436,SC1105092002004,17,7300.0,,2024-10-17
TRX635437,SC1105092002004,17,37700.0,,2024-02-27
TRX635438,SC1105092002004,17,51800.0,,2024-11-01
TRX635439,SC1105092002004,17,13200.0,,2024-11-05
TRX635440,SC1105092002004,18,17800.0,,2024-11-05
TRX635441,SC1105092002004,18,12200.0,,2024-08-30
TRX635442,SC1105092016003,1,49900.0,,2024-07-30
TRX635443,SC1105092016003,1,110399.99999999999,,2024-02-15
TRX635444,SC1105092016003,1,129700.0,,2024-03-13
TRX635445,SC1105092016003,2,19700.0,,2024-06-11
TRX635446,SC1105092016003,2,9100.0,,2024-04-19
TRX635447,SC1105092016003,2,21200.0,10000.0,2024-05-09
TRX635448,SC1105092016003,3,60400.0,,2024-01-14
TRX635449,SC1105092016003,3,136800.0,,2024-01-08
TRX635450,SC1105092016003,3,189600.0,10200.0,2024-11-07
TRX635451,SC1105092016003,3,163200.0,9800.0,2024-07-21
TRX635452,SC1105092016003,4,197500.0,,2024-06-30
TRX635453,SC1105092016003,4,192500.0,,2024-11-25
TRX635454,SC1105092016003,5,55000.0,,2024-01-30
TRX635455,SC1105092016003,5,64500.0,,2024-03-14
TRX635456,SC1105092016003,5,8300.0,7500.0,2024-12-27
TRX635457,SC1105092016003,5,22200.000000000004,2500.0,2024-07-14
TRX635458,SC1105092016003,8,62200.0,,2024-05-12
TRX635459,SC1105092016003,8,47000.0,,2024-11-08
TRX635460,SC1105092016003,8,55100.0,29000.0,2024-12-06
TRX635461,SC1105092016003,8,35700.0,1000.0,2024-07-07
TRX635462,SC1105092016003,12,120399.99999999999,,2024-05-19
TRX635463,SC1105092016003,12,35700.0,,2024-02-03
TRX635464,SC1105092016003,12,83899.99999999999,,2024-03-07
TRX635465,SC1105092016003,14,95100.0,,2024-07-24
TRX635466,SC1105092016003,14,54900.0,,2024-04-12
TRX635467,SC1105092016003,18,4300.0,,2024-08-01
TRX635468,SC1105092016003,18,2700.0,,2024-10-03
TRX635469,SC1105092016003,18,3000.0,,2024-04-05
TRX635470,SC1105092016004,1,50500.0,,2024-08-12
TRX635471,SC1105092016004,1,33700.0,,2024-10-08
TRX635472,SC1105092016004,1,118500.0,,2024-03-14
TRX635473,SC1105092016004,1,17300.00000000002,,2024-04-25
TRX635474,SC1105092016004,2,600.0,,2024-11-16
TRX635475,SC1105092016004,2,1100.0,,2024-08-23
TRX635476,SC1105092016004,2,16299.999999999998,,2024-08-29
TRX635477,SC1105092016004,2,2000.000000000002,,2024-08-10
TRX635478,SC1105092016004,3,72000.0,,2024-12-09
TRX635479,SC1105092016004,3,95300.0,,2024-09-29
TRX635480,SC1105092016004,3,52699.99999999999,,2024-06-20
TRX635481,SC1105092016004,4,186700.00000000003,,2024-06-18
TRX635482,SC1105092016004,4,256700.00000000003,,2024-07-06
TRX635483,SC1105092016004,4,126600.0,,2024-03-14
TRX635484,SC1105092016004,5,7700.0,,2024-09-24
TRX635485,SC1105092016004,5,212300.0,40000.0,2024-05-18
TRX635486,SC1105092016004,7,9200.0,,2024-10-16
TRX635487,SC1105092016004,7,800.0,,2024-06-10
TRX635488,SC1105092016004,8,80399.99999999999,,2024-09-22
TRX635489,SC1105092016004,8,6200.0,,2024-08-08
TRX635490,SC1105092016004,8,43400.000000000015,30000.0,2024-02-06
TRX635491,SC1105092016004,12,59000.0,,2024-02-06
TRX635492,SC1105092016004,12,531000.0,20000.0,2024-04-11
TRX635493,SC1105092016004,14,5000.0,,2024-09-21
TRX635494,SC1105092016004,14,21500.0,,2024-08-02
TRX635495,SC1105092016004,14,13500.0,,2024-06-27
TRX635496,SC1105092016004,17,16500.0,,2024-09-26
TRX635497,SC1105092016004,17,3500.0,,2024-12-01
TRX635498,SC1105092016004,18,10200.0,,2024-10-11
TRX635499,SC1105092016004,18,4700.0,,2024-08-20
TRX635500,SC1105092016004,18,10600.0,,2024-03-26
TRX635501,SC1105092016004,18,4500.0,,2024-09-14
TRX635502,SC1105082005001,1,30900.0,,2024-05-29
TRX635503,SC1105082005001,1,24600.0,,2024-02-04
TRX635504,SC1105082005001,1,24500.0,,2024-12-18
TRX635505,SC1105082005001,3,13700.000000000002,,2024-08-31
TRX635506,SC1105082005001,3,25000.0,,2024-10-18
TRX635507,SC1105082005001,3,4800.0,,2024-02-24
TRX635508,SC1105082005001,3,26500.0,,2024-10-05
TRX635509,SC1105082005001,4,253600.0,,2024-04-09
TRX635510,SC1105082005001,4,147200.0,,2024-04-14
TRX635511,SC1105082005001,4,488900.0,,2024-08-11
TRX635512,SC1105082005001,4,260300.0000000001,,2024-09-19
TRX635513,SC1105082005001,5,38300.0,,2024-11-24
TRX635514,SC1105082005001,5,16800.0,,2024-05-14
TRX635515,SC1105082005001,5,4900.0,,2024-12-03
TRX635516,SC1105082005001,12,49900.0,,2024-03-31
TRX635517,SC1105082005001,12,100.0,,2024-02-17
TRX635518,SC1105082005001,14,43099.99999999999,,2024-10-11
TRX635519,SC1105082005001,14,34700.0,,2024-07-22
TRX635520,SC1105082005001,14,2200.000000000009,,2024-07-11
TRX635521,SC1105082003001,1,79100.0,,2024-05-25
TRX635522,SC1105082003001,1,50900.0,10000.0,2024-08-28
TRX635523,SC1105082003001,2,3000.0,,2024-05-04
TRX635524,SC1105082003001,2,1400.0000000000002,,2024-03-18
TRX635525,SC1105082003001,2,3400.0000000000005,,2024-04-16
TRX635526,SC1105082003001,2,2200.0,,2024-12-18
TRX635527,SC1105082003001,3,23900.0,,2024-10-10
TRX635528,SC1105082003001,3,96100.0,10000.0,2024-03-01
TRX635529,SC1105082003001,4,164100.0,,2024-05-28
TRX635530,SC1105082003001,4,1225900.0,40000.0,2024-05-26
TRX635531,SC1105082003001,5,1400.0000000000002,,2024-10-05
TRX635532,SC1105082003001,5,8600.0,,2024-03-02
TRX635533,SC1105082003001,8,6800.000000000001,,2024-11-24
TRX635534,SC1105082003001,8,3900.0,,2024-03-14
TRX635535,SC1105082003001,8,9300.0,,2024-11-11
TRX635536,SC1105082003001,12,6400.0,,2024-06-03
TRX635537,SC1105082003001,12,4600.0,,2024-11-15
TRX635538,SC1105082003001,12,9400.0,5500.0,2024-09-04
TRX635539,SC1105082003001,12,19600.0,4500.0,2024-08-24
TRX635540,SC1105082003001,14,63200.0,,2024-02-26
TRX635541,SC1105082003001,14,56800.0,20000.0,2024-04-09
TRX635542,SC1105082003001,16,2600.0,,2024-09-27
TRX635543,SC1105082003001,16,3100.0,,2024-04-21
TRX635544,SC1105082003001,16,1700.0000000000002,,2024-01-06
TRX635545,SC1105082003001,16,2600.0,,2024-03-10
TRX635546,SC1105082003001,17,3100.0,,2024-09-27
TRX635547,SC1105082003001,17,2400.0,,2024-11-15
TRX635548,SC1105082003001,17,500.0,,2024-05-18
TRX635549,SC1105082003001,17,4000.0,,2024-10-04
TRX635550,SC1105082002001,2,2500.0,,2024-09-16
TRX635551,SC1105082002001,2,2900.0,,2024-09-22
TRX635552,SC1105082002001,2,14600.0,,2024-06-29
TRX635553,SC1105082002001,4,429799.99999999994,,2024-11-06
TRX635554,SC1105082002001,4,630200.0,10000.0,2024-10-04
TRX635555,SC1105082002001,5,3700.0,,2024-12-20
TRX635556,SC1105082002001,5,1600.0,,2024-07-25
TRX635557,SC1105082002001,5,4700.0,,2024-06-14
TRX635558,SC1105082002001,12,4400.0,,2024-11-09
TRX635559,SC1105082002001,12,100.0,,2024-06-12
TRX635560,SC1105082002001,12,800.0,,2024-11-09
TRX635561,SC1105082002001,12,4700.0,,2024-10-01
TRX635562,SC1105082002001,14,116400.0,,2024-10-20
TRX635563,SC1105082002001,14,33500.0,,2024-04-22
TRX635564,SC1105082002001,14,80100.0,,2024-04-30
TRX635565,SC1105082002001,15,2800.0000000000005,,2024-05-17
TRX635566,SC1105082002001,15,7200.0,,2024-11-03
TRX635567,SC1105082002001,17,7300.0,,2024-05-03
TRX635568,SC1105082002001,17,22700.0,,2024-10-04
TRX635569,SC1105082002001,17,,,2024-05-28
TRX635570,SC1105082002001,18,3700.0,,2024-10-06
TRX635571,SC1105082002001,18,4000.0,,2024-06-02
TRX635572,SC1105082002001,18,100.0,,2024-06-05
TRX635573,SC1105082002001,18,2200.0,,2024-10-14
TRX635574,SC1105082022001,1,123800.00000000001,,2024-01-29
TRX635575,SC1105082022001,1,58300.0,,2024-02-15
TRX635576,SC1105082022001,1,147900.0,20000.0,2024-08-23
TRX635577,SC1105082022001,2,104100.0,,2024-01-10
TRX635578,SC1105082022001,2,11000.0,,2024-06-15
TRX635579,SC1105082022001,2,34900.0,34900.0,2024-10-07
TRX635580,SC1105082022001,3,94900.0,,2024-04-30
TRX635581,SC1105082022001,3,73800.0,,2024-04-03
TRX635582,SC1105082022001,3,11299.999999999998,,2024-06-15
TRX635583,SC1105082022001,4,321300.0,,2024-09-29
TRX635584,SC1105082022001,4,168700.0,10000.0,2024-01-14
TRX635585,SC1105082022001,5,26800.0,,2024-05-26
TRX635586,SC1105082022001,5,43200.0,,2024-11-02
TRX635587,SC1105082022001,6,6899.999999999999,,2024-03-01
TRX635588,SC1105082022001,6,3100.0,,2024-10-16
TRX635589,SC1105082022001,8,23300.0,,2024-09-23
TRX635590,SC1105082022001,8,6700.0,6700.0,2024-12-08
TRX635591,SC1105082022001,13,5400.0,,2024-08-17
TRX635592,SC1105082022001,13,4600.0,,2024-06-15
TRX635593,SC1105082022001,14,33800.0,,2024-12-14
TRX635594,SC1105082022001,14,45000.0,,2024-04-02
TRX635595,SC1105082022001,14,69000.0,55500.0,2024-03-28
TRX635596,SC1105082022001,14,142200.0,24500.0,2024-08-29
TRX635597,SC1105082022001,15,5900.0,,2024-06-17
TRX635598,SC1105082022001,15,24100.0,10000.0,2024-08-04
TRX635599,SC1105082022001,17,3100.0,,2024-02-01
TRX635600,SC1105082022001,17,7100.0,,2024-08-07
TRX635601,SC1105082022001,17,7200.0,7200.0,2024-04-25
TRX635602,SC1105082022001,17,2600.0,2600.0,2024-02-25
TRX635603,SC1105082022001,18,10700.0,,2024-10-19
TRX635604,SC1105082022001,18,6800.000000000001,,2024-10-22
TRX635605,SC1105082022001,18,12500.0,12500.0,2024-02-14
TRX635606,SC1105082010001,1,2800.0000000000005,,2024-05-08
TRX635607,SC1105082010001,1,54200.0,,2024-08-27
TRX635608,SC1105082010001,1,64700.0,,2024-08-06
TRX635609,SC1105082010001,1,78300.0,,2024-01-01
TRX635610,SC1105082010001,2,15900.0,,2024-05-12
TRX635611,SC1105082010001,2,26200.0,,2024-12-21
TRX635612,SC1105082010001,2,37900.0,20000.0,2024-06-10
TRX635613,SC1105082010001,3,14000.0,,2024-03-27
TRX635614,SC1105082010001,3,26400.0,,2024-06-10
TRX635615,SC1105082010001,3,29600.0,10000.0,2024-02-04
TRX635616,SC1105082010001,4,823300.0,,2024-01-13
TRX635617,SC1105082010001,4,496700.0,40000.0,2024-05-06
TRX635618,SC1105082010001,6,16200.000000000002,,2024-12-15
TRX635619,SC1105082010001,6,500.0,,2024-08-18
TRX635620,SC1105082010001,6,1000.0,1000.0,2024-10-21
TRX635621,SC1105082010001,6,12299.999999999998,9000.0,2024-04-07
TRX635622,SC1105082010001,8,9200.0,,2024-11-08
TRX635623,SC1105082010001,8,600.0,,2024-12-02
TRX635624,SC1105082010001,8,10200.0,,2024-11-03
TRX635625,SC1105082010001,10,3900.0,,2024-03-29
TRX635626,SC1105082010001,10,6100.0,,2024-12-06
TRX635627,SC1105082010001,12,8100.000000000001,,2024-02-09
TRX635628,SC1105082010001,12,31900.0,10000.0,2024-10-30
TRX635629,SC1105082010001,14,19600.0,,2024-01-16
TRX635630,SC1105082010001,14,30400.0,20000.0,2024-06-04
TRX635631,SC1105082010001,15,1500.0,,2024-10-27
TRX635632,SC1105082010001,15,5800.0,,2024-10-18
TRX635633,SC1105082010001,15,5699.999999999999,5600.000000000001,2024-10-28
TRX635634,SC1105082010001,15,7000.000000000002,4400.0,2024-05-19
TRX635635,SC1105082010001,17,2100.0,,2024-05-20
TRX635636,SC1105082010001,17,1400.0000000000002,,2024-07-31
TRX635637,SC1105082010001,17,13000.0,,2024-02-16
TRX635638,SC1105082010001,17,3500.0,,2024-04-06
TRX635639,SC1105082017001,1,,,2024-11-09
TRX635640,SC1105082017001,1,,,2024-09-05
TRX635641,SC1105082017001,1,,,2024-12-09
TRX635642,SC1105082017001,1,,,2024-09-25
TRX635643,SC1105082017001,2,41700.0,,2024-12-08
TRX635644,SC1105082017001,2,42800.0,,2024-12-01
TRX635645,SC1105082017001,2,1500.0,1500.0,2024-05-31
TRX635646,SC1105082017001,2,44000.0,38500.0,2024-05-08
TRX635647,SC1105082017001,3,194700.0,,2024-05-13
TRX635648,SC1105082017001,3,45300.0,,2024-04-25
TRX635649,SC1105082017001,4,98400.0,,2024-01-31
TRX635650,SC1105082017001,4,288400.0,,2024-08-04
TRX635651,SC1105082017001,4,43200.0,10000.0,2024-06-30
TRX635652,SC1105082017001,5,8100.000000000001,,2024-05-05
TRX635653,SC1105082017001,5,10600.0,,2024-09-28
TRX635654,SC1105082017001,5,10800.0,8200.0,2024-05-25
TRX635655,SC1105082017001,5,10499.999999999998,1800.0,2024-10-20
TRX635656,SC1105082017001,8,35700.0,,2024-10-02
TRX635657,SC1105082017001,8,4300.0,4300.0,2024-07-02
TRX635658,SC1105082017001,12,360300.0,,2024-05-20
TRX635659,SC1105082017001,12,189700.0,20000.0,2024-10-26
TRX635660,SC1105082017001,13,9400.0,,2024-09-05
TRX635661,SC1105082017001,13,600.0,,2024-05-12
TRX635662,SC1105082017001,14,51900.00000000001,,2024-05-16
TRX635663,SC1105082017001,14,81199.99999999999,,2024-03-13
TRX635664,SC1105082017001,14,86900.0,60000.0,2024-05-20
TRX635665,SC1105082017001,15,3700.0,,2024-06-23
TRX635666,SC1105082017001,15,2600.0,,2024-01-16
TRX635667,SC1105082017001,15,3700.0,,2024-07-28
TRX635668,SC1105082017001,17,,,2024-09-06
TRX635669,SC1105082017001,17,,,2024-10-26
TRX635670,SC1105082017001,17,,,2024-01-13
TRX635671,SC1105082017001,17,,,2024-01-25
TRX635672,SC1105082015001,1,271600.0,,2024-05-16
TRX635673,SC1105082015001,1,208400.0,10000.0,2024-03-27
TRX635674,SC1105082015001,2,9100.0,,2024-11-21
TRX635675,SC1105082015001,2,16100.000000000002,,2024-11-07
TRX635676,SC1105082015001,2,11100.000000000002,6300.0,2024-07-24
TRX635677,SC1105082015001,2,3700.0,3700.0,2024-09-06
TRX635678,SC1105082015001,3,2500.0,,2024-06-02
TRX635679,SC1105082015001,3,1500.0,,2024-06-14
TRX635680,SC1105082015001,3,4900.0,,2024-12-18
TRX635681,SC1105082015001,3,1100.0,,2024-10-11
TRX635682,SC1105082015001,4,1246100.0,,2024-02-16
TRX635683,SC1105082015001,4,293900.0,,2024-06-05
TRX635684,SC1105082015001,5,9500.0,,2024-04-04
TRX635685,SC1105082015001,5,10500.0,,2024-06-07
TRX635686,SC1105082015001,6,7000.0,,2024-01-01
TRX635687,SC1105082015001,6,3000.0,,2024-10-28
TRX635688,SC1105082015001,10,1100.0,,2024-12-20
TRX635689,SC1105082015001,10,4300.0,,2024-03-23
TRX635690,SC1105082015001,10,4599.999999999999,,2024-07-07
TRX635691,SC1105082015001,12,70000.0,,2024-06-24
TRX635692,SC1105082015001,12,14300.0,,2024-09-02
TRX635693,SC1105082015001,12,91199.99999999999,,2024-11-27
TRX635694,SC1105082015001,12,24500.00000000002,,2024-08-11
TRX635695,SC1105082015001,13,3900.0,,2024-11-26
TRX635696,SC1105082015001,13,2100.0,,2024-11-07
TRX635697,SC1105082015001,13,3999.999999999999,,2024-05-21
TRX635698,SC1105082015001,14,56800.0,,2024-01-15
TRX635699,SC1105082015001,14,3200.0,3200.0,2024-04-24
TRX635700,SC1105082015001,15,7600.0,,2024-04-08
TRX635701,SC1105082015001,15,2400.0,,2024-03-25
TRX635702,SC1105082015001,17,8800.0,,2024-08-10
TRX635703,SC1105082015001,17,6500.0,,2024-08-24
TRX635704,SC1105082015001,17,4700.0,,2024-11-28
TRX635705,SC1105082015001,18,1400.0000000000002,,2024-06-04
TRX635706,SC1105082015001,18,1400.0000000000002,,2024-12-04
TRX635707,SC1105082015001,18,2400.0,,2024-02-20
TRX635708,SC1105082015001,18,4800.0,,2024-01-21
TRX635709,SC1105082024001,1,131900.0,,2024-03-08
TRX635710,SC1105082024001,1,28100.0,,2024-07-27
TRX635711,SC1105082024001,2,2700.0,,2024-06-07
TRX635712,SC1105082024001,2,6899.999999999999,,2024-01-23
TRX635713,SC1105082024001,2,200.0,,2024-12-22
TRX635714,SC1105082024001,2,10200.0,,2024-12-25
TRX635715,SC1105082024001,3,77100.0,,2024-09-08
TRX635716,SC1105082024001,3,19500.0,,2024-05-22
TRX635717,SC1105082024001,3,12100.0,3900.0,2024-06-03
TRX635718,SC1105082024001,3,51300.0,6100.0,2024-11-12
TRX635719,SC1105082024001,4,391000.0,,2024-12-22
TRX635720,SC1105082024001,4,193900.0,,2024-08-01
TRX635721,SC1105082024001,4,155099.9999999999,10000.0,2024-07-22
TRX635722,SC1105082024001,5,4400.0,,2024-10-28
TRX635723,SC1105082024001,5,500.0,,2024-08-31
TRX635724,SC1105082024001,5,5100.0,,2024-04-14
TRX635725,SC1105082024001,8,,,2024-01-13
TRX635726,SC1105082024001,8,8500.0,,2024-02-02
TRX635727,SC1105082024001,8,11500.0,,2024-09-07
TRX635728,SC1105082024001,9,1500.0,,2024-11-23
TRX635729,SC1105082024001,9,5300.0,,2024-05-07
TRX635730,SC1105082024001,9,3200.0,,2024-11-12
TRX635731,SC1105082024001,12,106700.0,,2024-03-19
TRX635732,SC1105082024001,12,71200.0,,2024-07-29
TRX635733,SC1105082024001,12,52100.0,20000.0,2024-08-06
TRX635734,SC1105082024001,13,5000.0,,2024-07-30
TRX635735,SC1105082024001,13,5000.0,,2024-05-11
TRX635736,SC1105082024001,14,124300.0,,2024-06-03
TRX635737,SC1105082024001,14,125700.0,40000.0,2024-11-21
TRX635738,SC1105082024001,17,15200.0,,2024-01-12
TRX635739,SC1105082024001,17,13500.0,,2024-03-27
TRX635740,SC1105082024001,17,15200.0,15200.0,2024-04-25
TRX635741,SC1105082024001,17,6099.999999999991,4800.000000000001,2024-04-02
TRX635742,SC1105082012001,1,75700.0,,2024-02-26
TRX635743,SC1105082012001,1,66600.0,,2024-06-15
TRX635744,SC1105082012001,1,127700.0,10000.0,2024-03-20
TRX635745,SC1105082012001,2,13799.999999999998,,2024-07-22
TRX635746,SC1105082012001,2,16200.000000000002,,2024-09-23
TRX635747,SC1105082012001,3,5000.0,,2024-04-07
TRX635748,SC1105082012001,3,15000.0,,2024-05-01
TRX635749,SC1105082012001,4,499600.0,,2024-10-03
TRX635750,SC1105082012001,4,279600.0,,2024-05-04
TRX635751,SC1105082012001,4,250600.0,8200.0,2024-01-01
TRX635752,SC1105082012001,4,120200.0,41800.0,2024-03-19
TRX635753,SC1105082012001,5,1800.0,,2024-06-06
TRX635754,SC1105082012001,5,19800.0,,2024-06-30
TRX635755,SC1105082012001,5,28400.0,,2024-09-10
TRX635756,SC1105082012001,8,10600.0,,2024-09-20
TRX635757,SC1105082012001,8,18500.0,,2024-10-21
TRX635758,SC1105082012001,8,30900.0,,2024-09-30
TRX635759,SC1105082012001,10,5500.0,,2024-02-14
TRX635760,SC1105082012001,10,700.0000000000001,,2024-07-02
TRX635761,SC1105082012001,10,3800.0,,2024-07-29
TRX635762,SC1105082012001,12,88300.0,,2024-10-01
TRX635763,SC1105082012001,12,41700.0,10000.0,2024-05-16
TRX635764,SC1105082012001,14,11600.0,,2024-09-22
TRX635765,SC1105082012001,14,16200.000000000002,,2024-10-03
TRX635766,SC1105082012001,14,16500.0,,2024-03-01
TRX635767,SC1105082012001,14,25700.0,,2024-12-07
TRX635768,SC1105082012001,18,1600.0,,2024-06-01
TRX635769,SC1105082012001,18,4500.0,,2024-08-09
TRX635770,SC1105082012001,18,3900.0,,2024-12-20
TRX635771,SC1105082019001,1,123600.0,,2024-09-03
TRX635772,SC1105082019001,1,116400.0,10000.0,2024-10-24
TRX635773,SC1105082019001,2,10400.0,,2024-09-04
TRX635774,SC1105082019001,2,10600.0,,2024-02-26
TRX635775,SC1105082019001,2,52300.00000000001,14900.0,2024-10-01
TRX635776,SC1105082019001,2,56700.0,5100.0,2024-03-13
TRX635777,SC1105082019001,3,440600.0,,2024-08-02
TRX635778,SC1105082019001,3,79400.0,10000.0,2024-10-16
TRX635779,SC1105082019001,4,439200.0,,2024-01-24
TRX635780,SC1105082019001,4,80500.0,,2024-11-25
TRX635781,SC1105082019001,4,160300.0,10000.0,2024-10-30
TRX635782,SC1105082019001,5,108200.0,,2024-03-06
TRX635783,SC1105082019001,5,231500.0,,2024-01-04
TRX635784,SC1105082019001,5,200300.0,10000.0,2024-11-26
TRX635785,SC1105082019001,7,6700.0,,2024-03-04
TRX635786,SC1105082019001,7,11000.0,,2024-12-15
TRX635787,SC1105082019001,7,500.0,,2024-03-12
TRX635788,SC1105082019001,7,1800.0,,2024-06-19
TRX635789,SC1105082019001,8,10300.0,,2024-10-19
TRX635790,SC1105082019001,8,22700.0,,2024-07-07
TRX635791,SC1105082019001,8,22799.999999999996,,2024-03-22
TRX635792,SC1105082019001,8,4200.0,,2024-10-11
TRX635793,SC1105082019001,10,3800.0,,2024-06-11
TRX635794,SC1105082019001,10,16200.000000000002,,2024-08-09
TRX635795,SC1105082019001,11,2000.0,,2024-11-17
TRX635796,SC1105082019001,11,5000.0,,2024-07-23
TRX635797,SC1105082019001,11,4800.0,,2024-04-10
TRX635798,SC1105082019001,11,8200.0,,2024-06-02
TRX635799,SC1105082019001,12,147300.0,,2024-07-15
TRX635800,SC1105082019001,12,72700.0,20000.0,2024-03-18
TRX635801,SC1105082019001,13,4300.0,,2024-10-29
TRX635802,SC1105082019001,13,100.0,,2024-07-28
TRX635803,SC1105082019001,13,4000.0,,2024-05-30
TRX635804,SC1105082019001,13,1599.9999999999989,,2024-03-28
TRX635805,SC1105082019001,14,357000.0,,2024-08-05
TRX635806,SC1105082019001,14,13000.0,13000.0,2024-07-25
TRX635807,SC1105082019001,15,1600.0,,2024-08-24
TRX635808,SC1105082019001,15,8400.0,,2024-06-18
TRX635809,SC1105082019001,17,7300.0,,2024-02-01
TRX635810,SC1105082019001,17,12600.0,,2024-02-25
TRX635811,SC1105082019001,17,9500.0,1700.0000000000002,2024-09-06
TRX635812,SC1105082019001,17,20600.0,8300.0,2024-05-24
TRX635813,SC1105082019001,18,9300.0,,2024-12-08
TRX635814,SC1105082019001,18,14900.0,,2024-10-23
TRX635815,SC1105082019001,18,15800.000000000004,10000.0,2024-01-29
TRX635816,SC1105082007001,1,62100.0,,2024-10-10
TRX635817,SC1105082007001,1,287900.0,10000.0,2024-09-12
TRX635818,SC1105082007001,2,28700.0,,2024-02-01
TRX635819,SC1105082007001,2,12800.0,,2024-08-28
TRX635820,SC1105082007001,2,18500.0,10000.0,2024-02-22
TRX635821,SC1105082007001,3,41600.0,,2024-04-27
TRX635822,SC1105082007001,3,3500.0,,2024-09-20
TRX635823,SC1105082007001,3,22599.999999999996,,2024-08-13
TRX635824,SC1105082007001,3,12300.000000000002,,2024-03-09
TRX635825,SC1105082007001,4,582500.0,,2024-10-09
TRX635826,SC1105082007001,4,16800.0,,2024-05-21
TRX635827,SC1105082007001,4,250700.0,40000.0,2024-02-07
TRX635828,SC1105082007001,5,24500.0,,2024-12-02
TRX635829,SC1105082007001,5,22000.0,,2024-04-11
TRX635830,SC1105082007001,5,3500.0,3500.0,2024-04-01
TRX635831,SC1105082007001,7,1500.0,,2024-08-09
TRX635832,SC1105082007001,7,1900.0,,2024-07-26
TRX635833,SC1105082007001,7,6600.0,,2024-07-29
TRX635834,SC1105082007001,8,10100.0,,2024-10-14
TRX635835,SC1105082007001,8,9900.0,,2024-05-31
TRX635836,SC1105082007001,10,100.0,,2024-10-18
TRX635837,SC1105082007001,10,1500.0,,2024-09-02
TRX635838,SC1105082007001,10,4800.0,,2024-05-19
TRX635839,SC1105082007001,10,3600.0,,2024-10-22
TRX635840,SC1105082007001,12,5000.0,,2024-04-17
TRX635841,SC1105082007001,12,9300.0,,2024-11-04
TRX635842,SC1105082007001,12,8700.0,,2024-05-11
TRX635843,SC1105082007001,12,6999.999999999997,,2024-04-05
TRX635844,SC1105082007001,14,31200.0,,2024-02-11
TRX635845,SC1105082007001,14,32300.0,,2024-05-02
TRX635846,SC1105082007001,14,16100.000000000002,4800.0,2024-08-17
TRX635847,SC1105082007001,14,40400.0,5200.0,2024-07-26
TRX635848,SC1105082007001,15,2700.0,,2024-05-10
TRX635849,SC1105082007001,15,27300.0,10000.0,2024-11-06
TRX635850,SC1105082007001,17,29300.0,,2024-09-23
TRX635851,SC1105082007001,17,300.0,,2024-05-15
TRX635852,SC1105082007001,17,700.0000000000001,700.0000000000001,2024-01-03
TRX635853,SC1105082007001,17,79700.0,9300.0,2024-03-30
TRX635854,SC1105082007001,18,12400.0,,2024-12-18
TRX635855,SC1105082007001,18,9100.0,,2024-09-07
TRX635856,SC1105082007001,18,8500.000000000002,,2024-07-23
TRX635857,SC1105082009001,1,56700.0,,2024-08-25
TRX635858,SC1105082009001,1,163299.99999999997,,2024-09-20
TRX635859,SC1105082009001,2,3600.0,,2024-03-29
TRX635860,SC1105082009001,2,3800.0,,2024-09-30
TRX635861,SC1105082009001,2,1000.0,,2024-11-14
TRX635862,SC1105082009001,2,1600.0,,2024-08-22
TRX635863,SC1105082009001,3,43000.0,,2024-03-23
TRX635864,SC1105082009001,3,27000.0,,2024-09-18
TRX635865,SC1105082009001,4,372800.0,,2024-03-27
TRX635866,SC1105082009001,4,160700.0,,2024-10-05
TRX635867,SC1105082009001,4,180700.0,12500.0,2024-08-03
TRX635868,SC1105082009001,4,245799.99999999994,7500.0,2024-01-09
TRX635869,SC1105082009001,5,39800.0,,2024-03-26
TRX635870,SC1105082009001,5,26000.0,,2024-06-28
TRX635871,SC1105082009001,5,37500.0,6300.0,2024-07-24
TRX635872,SC1105082009001,5,6700.0,3700.0,2024-06-22
TRX635873,SC1105082009001,8,14700.0,,2024-06-09
TRX635874,SC1105082009001,8,18500.0,,2024-05-10
TRX635875,SC1105082009001,8,8600.0,,2024-05-26
TRX635876,SC1105082009001,8,18199.999999999993,,2024-12-12
TRX635877,SC1105082009001,12,5699.999999999999,,2024-10-31
TRX635878,SC1105082009001,12,4000.0,,2024-06-12
TRX635879,SC1105082009001,12,7000.0,6800.000000000001,2024-08-13
TRX635880,SC1105082009001,12,3300.0,3200.0,2024-08-09
